2012-06-20 13:08:14,652 | INFO  |  |  | main | MLog - MLog clients using log4j logging.
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> Connection: Keep-Alive
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> User-Agent: Apache-HttpClient/4.2 (java 1.5)
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD"
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Disposition"
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,293 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "form-data; name="app_key""
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Type"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "text/plain; charset=US-ASCII"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Transfer-Encoding"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "8bit"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,294 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "d6c7530ce4dc64ecbff535e521a241e3"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Disposition"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "form-data; name="receipt""
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Type"
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,295 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "text/plain; charset=US-ASCII"
2012-06-20 15:05:04,296 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,296 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Transfer-Encoding"
2012-06-20 15:05:04,296 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,296 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "8bit"
2012-06-20 15:05:04,296 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,296 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,296 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "{"signature":"f5dcbefaa733d43164c2bc81e31dca080f05b788","content":"reward_gold","quantity":"4","transaction_id":"4fe0d1828fbab2185e000267"}"
2012-06-20 15:05:04,297 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,297 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,297 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD"
2012-06-20 15:05:04,297 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,297 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,404 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "HTTP/1.1 200 OK[\r][\n]"
2012-06-20 15:05:04,407 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Date: Wed, 20 Jun 2012 22:02:49 GMT[\r][\n]"
2012-06-20 15:05:04,407 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Server: Kiip/1.61803398874[\r][\n]"
2012-06-20 15:05:04,407 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Content-Length: 126[\r][\n]"
2012-06-20 15:05:04,408 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "X-Git-SHA: c8afc286ee6cd6117a4676ae2acc4589a4979b71[\r][\n]"
2012-06-20 15:05:04,408 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Content-Type: text/html; charset=UTF-8[\r][\n]"
2012-06-20 15:05:04,408 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Via: 1.1 api.kiip.me[\r][\n]"
2012-06-20 15:05:04,408 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Vary: Accept-Encoding[\r][\n]"
2012-06-20 15:05:04,408 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Keep-Alive: timeout=5, max=100[\r][\n]"
2012-06-20 15:05:04,408 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Connection: Keep-Alive[\r][\n]"
2012-06-20 15:05:04,408 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "[\r][\n]"
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | DefaultClientConnection - Receiving response: HTTP/1.1 200 OK
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << HTTP/1.1 200 OK
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Date: Wed, 20 Jun 2012 22:02:49 GMT
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Server: Kiip/1.61803398874
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Content-Length: 126
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << X-Git-SHA: c8afc286ee6cd6117a4676ae2acc4589a4979b71
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Content-Type: text/html; charset=UTF-8
2012-06-20 15:05:04,409 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Via: 1.1 api.kiip.me
2012-06-20 15:05:04,410 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Vary: Accept-Encoding
2012-06-20 15:05:04,410 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Keep-Alive: timeout=5, max=100
2012-06-20 15:05:04,410 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Connection: Keep-Alive
2012-06-20 15:05:04,418 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | DefaultHttpClient - Connection can be kept alive for 5000 MILLISECONDS
2012-06-20 15:05:04,423 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "{"url": "https://api.kiip.me/1.0/transaction/verify", "status_code": 400, "message": "Invalid OAuth signature", "error": true}"
2012-06-20 15:05:04,423 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | BasicClientConnectionManager - Releasing connection org.apache.http.impl.conn.ManagedClientConnectionImpl@bb0620c
2012-06-20 15:05:04,423 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | BasicClientConnectionManager - Connection can be kept alive for 5000 MILLISECONDS
2012-06-20 15:05:04,423 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | BasicClientConnectionManager - Get connection for route {s}->https://api.kiip.me
2012-06-20 15:05:04,424 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | DefaultHttpClient - Stale connection check
2012-06-20 15:05:04,426 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | RequestAddCookies - CookieSpec selected: best-match
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | RequestAuthCache - Auth cache not set in the context
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | RequestProxyAuthentication - Proxy auth state: UNCHALLENGED
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | DefaultHttpClient - Attempt 1 to execute request
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | DefaultClientConnection - Sending request: POST /1.0/transaction/verify HTTP/1.1
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "POST /1.0/transaction/verify HTTP/1.1[\r][\n]"
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Authorization: OAuth oauth_version="1.0",oauth_nonce="1340229902433751000",oauth_signature_method="HMAC-SHA1",oauth_consumer_key="d6c7530ce4dc64ecbff535e521a241e3",oauth_token="",oauth_timestamp="1340229902",oauth_signature="Z3Mx8%2BReQR3UvUAhnsE%2F2QlwwQc%3D"[\r][\n]"
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Length: 533[\r][\n]"
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Type: multipart/form-data; boundary=X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD[\r][\n]"
2012-06-20 15:05:04,427 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Host: api.kiip.me[\r][\n]"
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Connection: Keep-Alive[\r][\n]"
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "User-Agent: Apache-HttpClient/4.2 (java 1.5)[\r][\n]"
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> POST /1.0/transaction/verify HTTP/1.1
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> Authorization: OAuth oauth_version="1.0",oauth_nonce="1340229902433751000",oauth_signature_method="HMAC-SHA1",oauth_consumer_key="d6c7530ce4dc64ecbff535e521a241e3",oauth_token="",oauth_timestamp="1340229902",oauth_signature="Z3Mx8%2BReQR3UvUAhnsE%2F2QlwwQc%3D"
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> Content-Length: 533
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> Content-Type: multipart/form-data; boundary=X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> Host: api.kiip.me
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> Connection: Keep-Alive
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - >> User-Agent: Apache-HttpClient/4.2 (java 1.5)
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD"
2012-06-20 15:05:04,428 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Disposition"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "form-data; name="app_key""
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Type"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "text/plain; charset=US-ASCII"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Transfer-Encoding"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "8bit"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,429 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,430 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "d6c7530ce4dc64ecbff535e521a241e3"
2012-06-20 15:05:04,430 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,430 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,430 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD"
2012-06-20 15:05:04,430 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,430 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Disposition"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "form-data; name="receipt""
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Type"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "text/plain; charset=US-ASCII"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "Content-Transfer-Encoding"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> ": "
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "8bit"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,431 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,432 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "{"signature":"f5dcbefaa733d43164c2bc81e31dca080f05b788","content":"reward_gold","quantity":"4","transaction_id":"4fe0d1828fbab2185e000267"}"
2012-06-20 15:05:04,432 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:04,432 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,432 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "X3FGL6xpnqf9WVTTiw_KEnQPxJJPLD"
2012-06-20 15:05:04,432 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "--"
2012-06-20 15:05:04,432 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - >> "[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "HTTP/1.1 200 OK[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Date: Wed, 20 Jun 2012 22:02:49 GMT[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Server: Kiip/1.61803398874[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Content-Length: 126[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "X-Git-SHA: c8afc286ee6cd6117a4676ae2acc4589a4979b71[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Content-Type: text/html; charset=UTF-8[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Via: 1.1 api.kiip.me[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Vary: Accept-Encoding[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Keep-Alive: timeout=5, max=99[\r][\n]"
2012-06-20 15:05:05,375 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "Connection: Keep-Alive[\r][\n]"
2012-06-20 15:05:05,376 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | wire - << "[\r][\n]"
2012-06-20 15:05:05,376 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | DefaultClientConnection - Receiving response: HTTP/1.1 200 OK
2012-06-20 15:05:05,376 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << HTTP/1.1 200 OK
2012-06-20 15:05:05,376 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Date: Wed, 20 Jun 2012 22:02:49 GMT
2012-06-20 15:05:05,376 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Server: Kiip/1.61803398874
2012-06-20 15:05:05,376 | DEBUG | 2596 | /10.1.10.20 | EarnFreeDiamondsController0 | headers - << Content-Length: 126
